"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-01","1.0",",,W","0.0",",,W,2400",,,"22.8",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-02","1.2",",,W","0.0",",,W,2400",,,"25.0",",,W","16.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-03","0.9",",,W","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-04","0.7",",,W","0.0",",,W,2400",,,"23.9",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-05","0.5",",,W","0.0",",,W,2400",,,"24.4",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-06","0.5",",,W","0.0",",,W,2400",,,"22.8",",,W","17.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-07","0.6",",,W","0.0",",,W,2400",,,"22.2",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-08","1.2",",,W","0.3",",,W,2400",,,"21.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-09","1.3",",,W","0.0",",,W,2400",,,"25.0",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-10","0.6",",,W","0.0",",,W,2400",,,"23.9",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-11","1.5",",,W","0.0",",,W,2400",,,"22.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-12","1.2",",,W","0.0",",,W,2400",,,"23.3",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-13","1.2",",,W","0.0",",,W,2400",,,"27.2",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-14","0.7",",,W","0.0",",,W,2400",,,"29.4",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-15","0.8",",,W","0.0",",,W,2400",,,"30.0",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-16","0.8",",,W","0.0",",,W,2400",,,"31.1",",,W","17.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-17","0.8",",,W","0.0",",,W,2400",,,"30.0",",,W","17.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-18","0.6",",,W","0.0",",,W,2400",,,"30.0",",,W","16.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-19","0.7",",,W","0.0",",,W,2400",,,"28.9",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-20","0.9",",,W","0.0",",,W,2400",,,"28.9",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-21","0.8",",,W","0.0",",,W,2400",,,"27.8",",,W","17.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-22","0.0",",,W","0.0",",,W,2400",,,"27.2",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-23","1.2",",,W","0.0",",,W,2400",,,"25.6",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-24","1.0",",,W","0.0","T,,W,2400",,,"25.0",",,W","16.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-25","0.6",",,W","0.0",",,W,2400",,,"31.1",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-26","0.8",",,W","0.0",",,W,2400",,,"34.4",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-27","0.6",",,W","0.0",",,W,2400",,,"31.7",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-28","0.7",",,W","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-29","0.6",",,W","0.0",",,W,2400",,,"25.6",",,W","17.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-06-30","1.2",",,W","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-01","0.6",",,W","0.0",",,W,2400",,,"23.9",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-02","0.4",",,W","0.0",",,W,2400",,,"27.8",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-03","0.9",",,W","0.0",",,W,2400",,,"28.9",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-04","0.7",",,W","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-05","0.7",",,W","0.0",",,W,2400",,,"30.0",",,W","17.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-06","0.8",",,W","0.0",",,W,2400",,,"31.1",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-07","0.5",",,W","0.0",",,W,2400",,,"35.6",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-08","0.6",",,W","0.0",",,W,2400",,,"36.7",",,W","22.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-09","0.6",",,W","0.0",",,W,2400",,,"35.6",",,W","22.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-10","0.8",",,W","0.0",",,W,2400",,,"33.3",",,W","21.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-11","1.1",",,W","0.0",",,W,2400",,,"30.0",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-12","1.1",",,W","0.0",",,W,2400",,,"27.8",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-13","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-14","0.8",",,W","0.0",",,W,2400",,,"27.8",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-15","0.5",",,W","0.0",",,W,2400",,,"31.7",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-16","0.8",",,W","0.0",",,W,2400",,,"30.6",",,W","21.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-17","0.6",",,W","0.0",",,W,2400",,,"30.0",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-18","0.9",",,W","0.0",",,W,2400",,,"29.4",",,W","19.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-19","0.5",",,W","0.0",",,W,2400",,,"30.0",",,W","19.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-20","0.8",",,W","0.0",",,W,2400",,,"31.7",",,W","20.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-21","0.8",",,W","0.0",",,W,2400",,,"29.4",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-22","0.9",",,W","0.0",",,W,2400",,,"30.0",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-23","0.9",",,W","0.0",",,W,2400",,,"30.0",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-24","0.8",",,W","0.0",",,W,2400",,,"29.4",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-25","1.0",",,W","0.0",",,W,2400",,,"27.8",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-26","1.5",",,W","0.0",",,W,2400",,,"27.8",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-27","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-28","0.5",",,W","0.0",",,W,2400",,,"28.9",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-29","1.0",",,W","0.0",",,W,2400",,,"30.0",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-30","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-07-31","0.9",",,W","0.0",",,W,2400",,,"27.8",",,W","18.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-01","0.5",",,W","0.0","T,,W,2400",,,"32.8",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-02","0.8",",,W","0.0",",,W,2400",,,"33.9",",,W","23.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-03","0.8",",,W","0.0",",,W,2400",,,"33.3",",,W","23.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-04","0.8",",,W","0.0",",,W,2400",,,"30.0",",,W","21.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-05","1.2",",,W","0.0",",,W,2400",,,"30.6",",,W","21.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-06","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-07","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-08","0.9",",,W","0.0",",,W,2400",,,"30.6",",,W","20.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-09","0.7",",,W","0.0",",,W,2400",,,"28.9",",,W","18.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-10","1.0",",,W","0.0",",,W,2400",,,"29.4",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-11","0.9",",,W","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-12","0.8",",,W","0.0",",,W,2400",,,"29.4",",,W","18.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-13","1.0",",,W","0.0",",,W,2400",,,"28.9",",,W","18.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-14","1.4",",,W","0.0",",,W,2400",,,"27.2",",,W","18.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-15","0.9",",,W","0.0",",,W,2400",,,"25.0",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-16","1.3",",,W","0.0",",,W,2400",,,"26.7",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-17","1.3",",,W","0.0",",,W,2400",,,"27.2",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-18","1.0",",,W","0.0",",,W,2400",,,"27.2",",,W","18.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-19","0.8",",,W","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-20","0.8",",,W","0.0",",,W,2400",,,"27.8",",,W","20.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-21","1.1",",,W","0.0",",,W,2400",,,"27.8",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-22","0.9",",,W","0.0",",,W,2400",,,"27.8",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-23","1.0",",,W","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-24","0.8",",,W","0.0",",,W,2400",,,"26.1",",,W","20.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-25","0.8",",,W","0.0",",,W,2400",,,"27.2",",,W","20.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-26","0.9",",,W","0.0",",,W,2400",,,"30.6",",,W","20.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-27","0.7",",,W","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-28","0.7",",,W","0.0",",,W,2400",,,"31.1",",,W","19.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-29","0.5",",,W","0.0",",,W,2400",,,"35.6",",,W","21.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-30","0.7",",,W","0.0",",,W,2400",,,"33.3",",,W","21.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-08-31","0.9",",,W","0.0",",,W,2400",,,"38.9",",,W","23.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-01","0.9",",,W","0.0",",,W,2400",,,"38.9",",,W","24.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-02","0.6",",,W","0.0",",,W,2400",,,"37.8",",,W","25.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-03","1.1",",,W","0.0",",,W,2400",,,"37.2",",,W","24.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-04","0.3",",,W","0.3",",,W,2400",,,"29.4",",,W","22.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-05","1.1",",,W","0.0",",,W,2400",,,"28.3",",,W","21.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-06","0.6",",,W","0.0",",,W,2400",,,"28.3",",,W","21.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-07","1.0",",,W","0.0",",,W,2400",,,"30.0",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-08","0.7",",,W","0.0",",,W,2400",,,"29.4",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-09","0.7",",,W","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-10","0.5",",,W","0.0",",,W,2400",,,"32.8",",,W","19.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-11","0.8",",,W","0.0",",,W,2400",,,"33.9",",,W","21.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-12","1.1",",,W","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-13","1.1",",,W","0.0",",,W,2400",,,"25.6",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-14","1.1",",,W","0.0",",,W,2400",,,"25.6",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-15","0.3",",,W","0.0",",,W,2400",,,"25.6",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-16","0.6",",,W","0.0",",,W,2400",,,"26.1",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-17","0.4",",,W","0.0",",,W,2400",,,"24.4",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-18","0.5",",,W","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-19","0.5",",,W","0.0",",,W,2400",,,"24.4",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-20","1.0",",,W","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-21","1.2",",,W","1.5",",,W,2400",,,"22.8",",,W","17.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-22","1.1",",,W","0.0",",,W,2400",,,"24.4",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-23","0.8",",,W","0.0",",,W,2400",,,"24.4",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-24","0.6",",,W","0.0",",,W,2400",,,"30.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-25","0.7",",,W","0.0",",,W,2400",,,"31.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-26","0.7",",,W","0.0",",,W,2400",,,"30.6",",,W","16.7",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-27","0.8",",,W","0.0",",,W,2400",,,"30.0",",,W","16.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-28","0.6",",,W","0.0",",,W,2400",,,"31.1",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-29","0.5",",,W","0.0",",,W,2400",,,"31.7",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-09-30","0.7",",,W","0.0",",,W,2400",,,"27.8",",,W","17.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-01","0.9",",,W","0.0",",,W,2400",,,"25.6",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-02","0.5",",,W","0.0",",,W,2400",,,"26.1",",,W","17.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-03","0.9",",,W","0.0",",,W,2400",,,"25.6",",,W","17.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-04","0.5",",,W","0.0",",,W,2400",,,"26.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-05","0.4",",,W","0.0",",,W,2400",,,"29.4",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-06","0.4",",,W","0.0",",,W,2400",,,"33.3",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-07","0.5",",,W","0.0",",,W,2400",,,"35.6",",,W","17.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-08","1.2",",,W","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-09","0.7",",,W","0.0",",,W,2400",,,"30.6",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-10","0.6",",,W","0.0",",,W,2400",,,"31.1",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-11","0.6",",,W","0.0",",,W,2400",,,"24.4",",,W","16.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-12","0.6",",,W","0.0",",,W,2400",,,"25.6",",,W","17.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-13","0.5",",,W","0.0",",,W,2400",,,"25.6",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-14","0.3",",,W","0.0",",,W,2400",,,"30.6",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-15","1.1",",,W","0.0",",,W,2400",,,"35.6",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-16","0.5",",,W","0.0",",,W,2400",,,"35.6",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-17","0.3",",,W","0.0",",,W,2400",,,"34.4",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-18","0.4",",,W","0.0",",,W,2400",,,"30.0",",,W","19.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-19","0.3",",,W","0.0",",,W,2400",,,"25.6",",,W","17.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-20","0.9",",,W","2.5",",,W,2400",,,"23.9",",,W","17.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-21","0.4",",,W","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-10-22","0.3",",,W","0.0",",,W,2400",,,"33.9",",,W","16.7",",,W",,,,,,,,,,,,,,,,
